Species,Unique_ID,Numbers,Length,Mort,Injury,Microsporidian
TW,W4F96TW,25,NA,NA,NA,NA
TW,W4F96TW,40,NA,NA,NA,NA
TW,W4F96TW,22,NA,NA,NA,NA
TW,W4F96TW,15,NA,NA,NA,NA
TW,W4F96TW,22,NA,NA,NA,NA
TW,W4F96TW,1,27,NA,NA,NA
TW,W4F96TW,1,27,NA,NA,NA
TW,W4F96TW,1,23,NA,NA,NA
TW,W4F96TW,1,28,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,19,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,26,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,15,NA,NA,NA
TW,W4F96TW,1,20,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,20,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,23,NA,NA,NA
TW,W4F96TW,1,28,NA,NA,NA
TW,W4F96TW,1,18,NA,NA,NA
TW,W4F96TW,1,26,NA,NA,NA
TW,W4F96TW,1,24,NA,NA,NA
TW,W4F96TW,1,39,NA,NA,NA
TW,W4F96TW,1,17,NA,NA,NA
TW,W4F96TW,1,20,NA,NA,NA
TW,W4F96TW,1,34,NA,NA,NA
TW,W4F96TW,1,32,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,15,NA,NA,NA
TW,W4F96TW,1,24,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,21,NA,NA,NA
TW,W4F96TW,1,27,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,14,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,16,NA,NA,NA
TW,W4F96TW,1,20,NA,NA,NA
TW,W4F96TW,1,25,NA,NA,NA
TW,W4F96TW,1,24,NA,NA,NA
TW,W4F96TW,1,24,NA,NA,NA
TW,W4F96TW,1,18,NA,NA,NA
TW,W4F96TW,1,30,NA,NA,NA
TW,W4F96TW,1,22,NA,NA,NA
SB,W4F96SB,1,32,NA,NA,NA
TW,NW6F96TW,50,NA,NA,NA,NA
TW,NW6F96TW,11,NA,NA,NA,NA
TW,NW6F96TW,50,NA,NA,NA,NA
TW,NW6F96TW,27,NA,NA,NA,NA
TW,NW6F96TW,14,NA,NA,NA,NA
TW,NW6F96TW,21,NA,NA,NA,NA
TW,NW6F96TW,30,NA,NA,NA,NA
TW,NW6F96TW,12,NA,NA,NA,NA
TW,NW6F96TW,40,NA,NA,NA,NA
TW,NW6F96TW,61,NA,NA,NA,NA
TW,NW6F96TW,25,NA,NA,NA,NA
TW,NW6F96TW,15,NA,NA,NA,NA
TW,NW6F96TW,75,NA,NA,NA,NA
TW,NW6F96TW,8,NA,NA,NA,NA
TW,NW6F96TW,43,NA,NA,NA,NA
TW,NW6F96TW,60,NA,NA,NA,NA
TW,NW6F96TW,103,NA,NA,NA,NA
TW,NW6F96TW,27,NA,NA,NA,NA
TW,NW6F96TW,29,NA,NA,NA,NA
TW,NW6F96TW,9,NA,NA,NA,NA
TW,NW6F96TW,1,16,NA,NA,NA
TW,NW6F96TW,1,22,NA,NA,NA
TW,NW6F96TW,1,39,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,21,NA,NA,NA
TW,NW6F96TW,1,40,NA,NA,NA
TW,NW6F96TW,1,19,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,19,NA,NA,NA
TW,NW6F96TW,1,16,NA,NA,NA
TW,NW6F96TW,1,26,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,22,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,22,NA,NA,NA
TW,NW6F96TW,1,16,NA,NA,NA
TW,NW6F96TW,1,19,NA,NA,NA
TW,NW6F96TW,1,41,NA,NA,NA
TW,NW6F96TW,1,38,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,16,NA,NA,NA
TW,NW6F96TW,1,15,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,35,NA,NA,NA
TW,NW6F96TW,1,19,NA,NA,NA
TW,NW6F96TW,1,39,NA,NA,NA
TW,NW6F96TW,1,35,NA,NA,NA
TW,NW6F96TW,1,34,NA,NA,NA
TW,NW6F96TW,1,23,NA,NA,NA
TW,NW6F96TW,1,39,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,20,NA,NA,NA
TW,NW6F96TW,1,15,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,21,NA,NA,NA
TW,NW6F96TW,1,17,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,20,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,20,NA,NA,NA
TW,NW6F96TW,1,18,NA,NA,NA
TW,NW6F96TW,1,19,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,150,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,200,NA,NA,NA,NA
SB,NW6F96SB,150,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,75,NA,NA,NA,NA
SB,NW6F96SB,150,NA,NA,NA,NA
SB,NW6F96SB,75,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,25,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,100,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,25,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,50,NA,NA,NA,NA
SB,NW6F96SB,75,NA,NA,NA,NA
SB,NW6F96SB,1,18,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,30,NA,NA,NA
SB,NW6F96SB,1,22,NA,NA,NA
SB,NW6F96SB,1,30,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,21,NA,NA,NA
SB,NW6F96SB,1,21,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,19,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,22,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,26,NA,NA,NA
SB,NW6F96SB,1,16,NA,NA,NA
SB,NW6F96SB,1,30,NA,NA,NA
SB,NW6F96SB,1,26,NA,NA,NA
SB,NW6F96SB,1,25,NA,NA,NA
SB,NW6F96SB,1,28,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,26,NA,NA,NA
SB,NW6F96SB,1,31,NA,NA,NA
SB,NW6F96SB,1,22,NA,NA,NA
SB,NW6F96SB,1,24,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
SB,NW6F96SB,1,19,NA,NA,NA
SB,NW6F96SB,1,20,NA,NA,NA
PSC,NW6F96PSC,1,85,NA,NA,NA
PSC,NW6F96PSC,1,58,NA,NA,NA
PSC,NW6F96PSC,1,58,NA,NA,NA
PSC,NW6F96PSC,1,58,NA,NA,NA
PSC,NW6F96PSC,1,53,NA,NA,NA
PSC,NW6F96PSC,1,82,NA,NA,NA
PSC,NW6F96PSC,1,70,NA,NA,NA
PSC,NW6F96PSC,1,46,NA,NA,NA
PSC,NW6F96PSC,1,57,NA,NA,NA
PSC,NW6F96PSC,1,54,NA,NA,NA
PSC,NW6F96PSC,1,49,NA,NA,NA
PSC,NW6F96PSC,1,53,NA,NA,NA
PSC,NW6F96PSC,1,86,NA,NA,NA
TW,NW7F96TW,31,NA,NA,NA,NA
TW,NW7F96TW,32,NA,NA,NA,NA
TW,NW7F96TW,125,NA,NA,NA,NA
TW,NW7F96TW,30,NA,NA,NA,NA
TW,NW7F96TW,110,NA,NA,NA,NA
TW,NW7F96TW,33,NA,NA,NA,NA
TW,NW7F96TW,75,NA,NA,NA,NA
TW,NW7F96TW,70,NA,NA,NA,NA
TW,NW7F96TW,154,NA,NA,NA,NA
TW,NW7F96TW,15,NA,NA,NA,NA
TW,NW7F96TW,68,NA,NA,NA,NA
TW,NW7F96TW,29,NA,NA,NA,NA
TW,NW7F96TW,42,NA,NA,NA,NA
TW,NW7F96TW,44,NA,NA,NA,NA
TW,NW7F96TW,94,NA,NA,NA,NA
TW,NW7F96TW,50,NA,NA,NA,NA
TW,NW7F96TW,25,NA,NA,NA,NA
TW,NW7F96TW,55,NA,NA,NA,NA
TW,NW7F96TW,30,NA,NA,NA,NA
TW,NW7F96TW,57,NA,NA,NA,NA
TW,NW7F96TW,65,NA,NA,NA,NA
TW,NW7F96TW,97,NA,NA,NA,NA
TW,NW7F96TW,10,NA,NA,NA,NA
TW,NW7F96TW,60,NA,NA,NA,NA
TW,NW7F96TW,14,NA,NA,NA,NA
TW,NW7F96TW,80,NA,NA,NA,NA
TW,NW7F96TW,16,NA,NA,NA,NA
TW,NW7F96TW,1,29,NA,NA,NA
TW,NW7F96TW,1,31,NA,NA,NA
TW,NW7F96TW,1,22,NA,NA,NA
TW,NW7F96TW,1,24,NA,NA,NA
TW,NW7F96TW,1,32,NA,NA,NA
TW,NW7F96TW,1,33,NA,NA,NA
TW,NW7F96TW,1,27,NA,NA,NA
TW,NW7F96TW,1,22,NA,NA,NA
TW,NW7F96TW,1,24,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,29,NA,NA,NA
TW,NW7F96TW,1,17,NA,NA,NA
TW,NW7F96TW,1,21,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,19,NA,NA,NA
TW,NW7F96TW,1,20,NA,NA,NA
TW,NW7F96TW,1,27,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,29,NA,NA,NA
TW,NW7F96TW,1,25,NA,NA,NA
TW,NW7F96TW,1,22,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,22,NA,NA,NA
TW,NW7F96TW,1,27,NA,NA,NA
TW,NW7F96TW,1,26,NA,NA,NA
TW,NW7F96TW,1,27,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,16,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,32,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,30,NA,NA,NA
TW,NW7F96TW,1,16,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,18,NA,NA,NA
TW,NW7F96TW,1,21,NA,NA,NA
TW,NW7F96TW,1,24,NA,NA,NA
TW,NW7F96TW,1,17,NA,NA,NA
TW,NW7F96TW,1,25,NA,NA,NA
TW,NW7F96TW,1,23,NA,NA,NA
TW,NW7F96TW,1,17,NA,NA,NA
TW,NW7F96TW,1,18,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,14,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,24,NA,NA,NA
TW,NW7F96TW,1,20,NA,NA,NA
TW,NW7F96TW,1,24,NA,NA,NA
TW,NW7F96TW,1,20,NA,NA,NA
TW,NW7F96TW,1,16,NA,NA,NA
TW,NW7F96TW,1,22,NA,NA,NA
TW,NW7F96TW,1,15,NA,NA,NA
TW,NW7F96TW,1,17,NA,NA,NA
TW,NW7F96TW,1,19,NA,NA,NA
TW,NW7F96TW,1,25,NA,NA,NA
TW,NW7F96TW,1,25,NA,NA,NA
SB,NW7F96SB,1,17,NA,NA,NA
SB,NW7F96SB,1,21,NA,NA,NA
SB,NW7F96SB,1,16,NA,NA,NA
SB,NW7F96SB,1,19,NA,NA,NA
SB,NW7F96SB,1,16,NA,NA,NA
SB,NW7F96SB,1,26,NA,NA,NA
SB,NW7F96SB,1,20,NA,NA,NA
SB,NW7F96SB,1,14,NA,NA,NA
SB,NW7F96SB,1,15,NA,NA,NA
SB,NW7F96SB,1,36,NA,NA,NA
SB,NW7F96SB,1,18,NA,NA,NA
SB,NW7F96SB,1,18,NA,NA,NA
SB,NW7F96SB,1,18,NA,NA,NA
SB,NW7F96SB,1,19,NA,NA,NA
SB,NW7F96SB,1,21,NA,NA,NA
TW,NW8F96TW,3,NA,NA,NA,NA
TW,NW8F96TW,3,NA,NA,NA,NA
TW,NW8F96TW,34,NA,NA,NA,NA
TW,NW8F96TW,16,NA,NA,NA,NA
TW,NW8F96TW,40,NA,NA,NA,NA
TW,NW8F96TW,14,NA,NA,NA,NA
TW,NW8F96TW,12,NA,NA,NA,NA
TW,NW8F96TW,17,NA,NA,NA,NA
TW,NW8F96TW,54,NA,NA,NA,NA
TW,NW8F96TW,7,NA,NA,NA,NA
TW,NW8F96TW,29,NA,NA,NA,NA
TW,NW8F96TW,5,NA,NA,NA,NA
TW,NW8F96TW,17,NA,NA,NA,NA
TW,NW8F96TW,8,NA,NA,NA,NA
TW,NW8F96TW,59,NA,NA,NA,NA
TW,NW8F96TW,6,NA,NA,NA,NA
TW,NW8F96TW,10,NA,NA,NA,NA
TW,NW8F96TW,18,NA,NA,NA,NA
TW,NW8F96TW,25,NA,NA,NA,NA
TW,NW8F96TW,1,20,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,40,NA,NA,NA
TW,NW8F96TW,1,29,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,21,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,18,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,39,NA,NA,NA
TW,NW8F96TW,1,18,NA,NA,NA
TW,NW8F96TW,1,38,NA,NA,NA
TW,NW8F96TW,1,40,NA,NA,NA
TW,NW8F96TW,1,16,NA,NA,NA
TW,NW8F96TW,1,37,NA,NA,NA
TW,NW8F96TW,1,28,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,18,NA,NA,NA
TW,NW8F96TW,1,30,NA,NA,NA
TW,NW8F96TW,1,26,NA,NA,NA
TW,NW8F96TW,1,37,NA,NA,NA
TW,NW8F96TW,1,37,NA,NA,NA
TW,NW8F96TW,1,41,NA,NA,NA
TW,NW8F96TW,1,34,NA,NA,NA
TW,NW8F96TW,1,22,NA,NA,NA
TW,NW8F96TW,1,16,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,31,NA,NA,NA
TW,NW8F96TW,1,38,NA,NA,NA
TW,NW8F96TW,1,26,NA,NA,NA
TW,NW8F96TW,1,27,NA,NA,NA
TW,NW8F96TW,1,18,NA,NA,NA
TW,NW8F96TW,1,37,NA,NA,NA
TW,NW8F96TW,1,18,NA,NA,NA
TW,NW8F96TW,1,40,NA,NA,NA
TW,NW8F96TW,1,20,NA,NA,NA
TW,NW8F96TW,1,24,NA,NA,NA
TW,NW8F96TW,1,15,NA,NA,NA
TW,NW8F96TW,1,16,NA,NA,NA
TW,NW8F96TW,1,20,NA,NA,NA
TW,NW8F96TW,1,22,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,32,NA,NA,NA
TW,NW8F96TW,1,24,NA,NA,NA
TW,NW8F96TW,1,30,NA,NA,NA
TW,NW8F96TW,1,24,NA,NA,NA
TW,NW8F96TW,1,25,NA,NA,NA
TW,NW8F96TW,1,17,NA,NA,NA
TW,NW8F96TW,1,37,NA,NA,NA
TW,NW8F96TW,1,29,NA,NA,NA
TW,NW8F96TW,1,24,NA,NA,NA
SB,NW8F96SB,25,NA,NA,NA,NA
SB,NW8F96SB,25,NA,NA,NA,NA
SB,NW8F96SB,100,NA,NA,NA,NA
SB,NW8F96SB,4,NA,NA,NA,NA
SB,NW8F96SB,3,NA,NA,NA,NA
SB,NW8F96SB,100,NA,NA,NA,NA
SB,NW8F96SB,25,NA,NA,NA,NA
SB,NW8F96SB,23,NA,NA,NA,NA
SB,NW8F96SB,75,NA,NA,NA,NA
SB,NW8F96SB,20,NA,NA,NA,NA
SB,NW8F96SB,25,NA,NA,NA,NA
SB,NW8F96SB,50,NA,NA,NA,NA
SB,NW8F96SB,50,NA,NA,NA,NA
SB,NW8F96SB,1,19,NA,NA,NA
SB,NW8F96SB,1,20,NA,NA,NA
SB,NW8F96SB,1,17,NA,NA,NA
SB,NW8F96SB,1,25,NA,NA,NA
SB,NW8F96SB,1,28,NA,NA,NA
SB,NW8F96SB,1,26,NA,NA,NA
SB,NW8F96SB,1,30,NA,NA,NA
SB,NW8F96SB,1,18,NA,NA,NA
SB,NW8F96SB,1,20,NA,NA,NA
SB,NW8F96SB,1,18,NA,NA,NA
SB,NW8F96SB,1,16,NA,NA,NA
SB,NW8F96SB,1,17,NA,NA,NA
SB,NW8F96SB,1,20,NA,NA,NA
SB,NW8F96SB,1,16,NA,NA,NA
SB,NW8F96SB,1,19,NA,NA,NA
SB,NW8F96SB,1,43,NA,NA,NA
SB,NW8F96SB,1,32,NA,NA,NA
SB,NW8F96SB,1,42,NA,NA,NA
SB,NW8F96SB,1,32,NA,NA,NA
SB,NW8F96SB,1,31,NA,NA,NA
SB,NW8F96SB,1,25,NA,NA,NA
SB,NW8F96SB,1,35,NA,NA,NA
SB,NW8F96SB,1,15,NA,NA,NA
SB,NW8F96SB,1,23,NA,NA,NA
SB,NW8F96SB,1,36,NA,NA,NA
SB,NW8F96SB,1,30,NA,NA,NA
SB,NW8F96SB,1,23,NA,NA,NA
SB,NW8F96SB,1,20,NA,NA,NA
SB,NW8F96SB,1,16,NA,NA,NA
SB,NW8F96SB,1,20,NA,NA,NA
PSC,NW8F96PSC,1,43,NA,NA,NA
SB,E10F96SB,2,NA,NA,NA,NA
SB,E10F96SB,1,19,NA,NA,NA
SB,E10F96SB,1,20,NA,NA,NA
SB,E10F96SB,1,18,NA,NA,NA
SB,E10F96SB,1,20,NA,NA,NA
SB,E10F96SB,1,16,NA,NA,NA
SB,E10F96SB,1,17,NA,NA,NA
SB,E10F96SB,1,51,NA,NA,NA
SB,E10F96SB,1,47,NA,NA,NA
SB,E10F96SB,1,17,NA,NA,NA
SB,E10F96SB,1,27,NA,NA,NA
SB,E10F96SB,1,16,NA,NA,NA
SB,E10F96SB,1,16,NA,NA,NA
SB,E10F96SB,1,20,NA,NA,NA
SB,E10F96SB,1,18,NA,NA,NA
SB,E10F96SB,1,58,NA,NA,NA
SB,E10F96SB,1,19,NA,NA,NA
SB,E10F96SB,1,16,NA,NA,NA
SB,E10F96SB,1,19,NA,NA,NA
SB,E10F96SB,1,16,NA,NA,NA
SB,E10F96SB,1,22,NA,NA,NA
SB,E10F96SB,1,20,NA,NA,NA
TW,E10F96TW,23,NA,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,19,NA,NA,NA
TW,E10F96TW,1,19,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,15,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,19,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,21,NA,NA,NA
TW,E10F96TW,1,19,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,22,NA,NA,NA
TW,E10F96TW,1,19,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,13,NA,NA,NA
TW,E10F96TW,1,25,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,15,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,25,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,26,NA,NA,NA
TW,E10F96TW,1,25,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,18,NA,NA,NA
TW,E10F96TW,1,20,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,16,NA,NA,NA
TW,E10F96TW,1,17,NA,NA,NA
TW,E10F96TW,1,15,NA,NA,NA
TW,E10F96TW,1,26,NA,NA,NA
TW,E11F96TW,8,NA,NA,NA,NA
TW,E11F96TW,10,NA,NA,NA,NA
TW,E11F96TW,12,NA,NA,NA,NA
TW,E11F96TW,12,NA,NA,NA,NA
TW,E11F96TW,98,NA,NA,NA,NA
TW,E11F96TW,24,NA,NA,NA,NA
TW,E11F96TW,2,NA,NA,NA,NA
TW,E11F96TW,10,NA,NA,NA,NA
TW,E11F96TW,14,NA,NA,NA,NA
TW,E11F96TW,43,NA,NA,NA,NA
TW,E11F96TW,13,NA,NA,NA,NA
TW,E11F96TW,2,NA,NA,NA,NA
TW,E11F96TW,2,NA,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,25,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,13,NA,NA,NA
TW,E11F96TW,1,25,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,21,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,14,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,18,NA,NA,NA
TW,E11F96TW,1,20,NA,NA,NA
TW,E11F96TW,1,18,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,18,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,19,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,22,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
TW,E11F96TW,1,15,NA,NA,NA
TW,E11F96TW,1,14,NA,NA,NA
TW,E11F96TW,1,16,NA,NA,NA
TW,E11F96TW,1,17,NA,NA,NA
SB,E11F96SB,15,NA,NA,NA,NA
SB,E11F96SB,5,NA,NA,NA,NA
SB,E11F96SB,6,NA,NA,NA,NA
SB,E11F96SB,25,NA,NA,NA,NA
SB,E11F96SB,5,NA,NA,NA,NA
SB,E11F96SB,1,20,NA,NA,NA
SB,E11F96SB,1,19,NA,NA,NA
SB,E11F96SB,1,17,NA,NA,NA
SB,E11F96SB,1,18,NA,NA,NA
SB,E11F96SB,1,14,NA,NA,NA
SB,E11F96SB,1,17,NA,NA,NA
SB,E11F96SB,1,17,NA,NA,NA
SB,E11F96SB,1,17,NA,NA,NA
SB,E11F96SB,1,23,NA,NA,NA
SB,E11F96SB,1,19,NA,NA,NA
SB,E11F96SB,1,24,NA,NA,NA
SB,E11F96SB,1,17,NA,NA,NA
SB,E11F96SB,1,16,NA,NA,NA
SB,E11F96SB,1,15,NA,NA,NA
TW,SE16F96TW,1,18,NA,NA,NA
TW,SE16F96TW,1,17,NA,NA,NA
TW,SE16F96TW,1,22,NA,NA,NA
TW,SE16F96TW,1,25,NA,NA,NA
TW,SE16F96TW,1,15,NA,NA,NA
TW,SE16F96TW,1,19,NA,NA,NA
TW,SE16F96TW,1,14,NA,NA,NA
TW,SE16F96TW,1,20,NA,NA,NA
TW,SE16F96TW,1,23,NA,NA,NA
TW,SE16F96TW,1,16,NA,NA,NA
TW,SE16F96TW,1,15,NA,NA,NA
TW,SE16F96TW,1,15,NA,NA,NA
TW,SE16F96TW,1,15,NA,NA,NA
TW,SE16F96TW,1,14,NA,NA,NA
TW,SE16F96TW,1,15,NA,NA,NA
TW,SE16F96TW,1,30,NA,NA,NA
